class	entropy	silhouette	k	cancer	ID
1	0	0.990139793426123	k_3	PRAD	TCGA-M7-A721-01A-12R-A32O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A7AU-01A-11R-A32O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-7218-01B-11R-A32O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-KK-A7B2-01A-12R-A32O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-KK-A7AW-01A-11R-A32O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-M7-A71Y-01A-22R-A32O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-M7-A724-01A-12R-A32O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-EJ-7318-01B-11R-A32O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KC-A4BR-01A-32R-A32Y-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A46D-01A-21R-A32Y-07
1	0	0.990139793426123	k_3	PRAD	TCGA-HC-A76W-01A-11R-A33R-07
2	0	0.986514635628662	k_3	PRAD	TCGA-KK-A7AY-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KC-A7FE-01A-12R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NG-01A-31R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KC-A7FA-01A-21R-A33R-07
3	0	0.981565670537687	k_3	PRAD	TCGA-SU-A7E7-01A-22R-A33R-07
2	0	0.986514635628662	k_3	PRAD	TCGA-KK-A7AQ-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NN-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KC-A7F3-01A-21R-A33R-07
2	0	0.986514635628662	k_3	PRAD	TCGA-KC-A7F5-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KC-A7FD-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NH-01A-12R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A7B3-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-HC-A76X-01A-11R-A33R-07
2	0.629966380552223	0.105619970129851	k_3	PRAD	TCGA-EJ-A6RA-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NM-01A-21R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A7AP-01A-12R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KC-A7F6-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NF-01A-11R-A33R-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A875-01A-31R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NK-01A-12R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J9-A8CN-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XJ-A83H-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J9-A8CK-01A-11R-A352-07
2	0	0.986514635628662	k_3	PRAD	TCGA-XJ-A83F-01A-11R-A352-07
2	0	0.986514635628662	k_3	PRAD	TCGA-VN-A88M-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A872-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A878-01A-31R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A8FN-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J4-A83N-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A876-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J9-A8CM-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88O-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J4-A83M-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J4-A83K-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A87K-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J9-A8CL-01A-11R-A352-07
3	0	0.981565670537687	k_3	PRAD	TCGA-VP-A87C-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A7NJ-01A-22R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-A8FS-01A-11R-A352-07
2	0	0.986514635628662	k_3	PRAD	TCGA-XJ-A83G-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A87E-01A-31R-A352-07
3	0.628435238992236	0.148262160521823	k_3	PRAD	TCGA-J4-A83L-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88P-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88Q-01A-11R-A352-07
3	0.00719749377809924	0.980613544736108	k_3	PRAD	TCGA-VP-A87J-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J9-A8CP-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A87B-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A87H-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88L-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88I-01A-11R-A352-07
3	0	0.981565670537687	k_3	PRAD	TCGA-VP-A87D-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-A879-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8IJ-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88K-01A-11R-A352-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8IA-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8I9-01A-11R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-XQ-A8TB-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8MK-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8IG-01A-11R-A36G-07
2	0	0.986514635628662	k_3	PRAD	TCGA-VN-A88R-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8I8-01A-11R-A36G-07
2	0.378393248469175	0.826461370470772	k_3	PRAD	TCGA-KK-A8IK-01A-11R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-J4-A83I-01A-11R-A36G-07
2	0	0.986514635628662	k_3	PRAD	TCGA-X4-A8KQ-01A-12R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8IL-01A-11R-A36G-07
2	0	0.986514635628662	k_3	PRAD	TCGA-M7-A722-01A-12R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A88N-01A-11R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-HC-A8D1-01A-11R-A36G-07
3	0.0591672735507009	0.968711237306152	k_3	PRAD	TCGA-EJ-A8FP-01A-21R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-YL-A8HJ-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8I5-01A-11R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-KK-A8IC-01A-11R-A36G-07
1	0.0286534806426843	0.984954012214855	k_3	PRAD	TCGA-EJ-A8FO-01A-21R-A36G-07
2	0.00719749377809924	0.985568289308316	k_3	PRAD	TCGA-KK-A8IB-01A-11R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-TK-A8OK-01A-22R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-EJ-A8FU-01A-11R-A36G-07
3	0.0131322168985264	0.979608825145811	k_3	PRAD	TCGA-YL-A8HL-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XA-A8JR-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-HC-A8D0-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8HM-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8MG-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-HC-A8CY-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8IH-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J4-A83J-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8MF-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8IF-01A-11R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-KK-A8IM-01A-11R-A36G-07
3	0.321079565373047	0.842369723007898	k_3	PRAD	TCGA-KK-A8II-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8HO-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8ID-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8I7-01A-21R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8I4-01A-11R-A36G-07
2	0	0.986514635628662	k_3	PRAD	TCGA-X4-A8KS-01A-12R-A36G-07
3	0	0.981565670537687	k_3	PRAD	TCGA-YL-A8HK-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-KK-A8I6-01A-11R-A36G-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8ML-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8WW-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A9WK-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A9WH-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-FC-A8O0-01A-41R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A9WI-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-A8VL-01A-21R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A8QX-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-A8VV-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-A8VO-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-WW-A8ZI-01A-11R-A37L-07
3	0	0.981565670537687	k_3	PRAD	TCGA-2A-A8VT-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SR-01B-11R-A37L-07
1	0.615433079483934	0.300360709364639	k_3	PRAD	TCGA-V1-A8X3-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XJ-A9DK-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8S9-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-A8VX-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XJ-A9DQ-01A-11R-A37L-07
1	0.1030595633077	0.964365265583727	k_3	PRAD	TCGA-XJ-A9DI-01A-11R-A37L-07
1	0.0962340297889585	0.966563491753013	k_3	PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-A8W1-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SH-01B-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8WL-01A-11R-A37L-07
3	0	0.981565670537687	k_3	PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XJ-A9DX-01A-11R-A37L-07
3	0	0.981565670537687	k_3	PRAD	TCGA-2A-A8W3-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-Y6-A8TL-01A-21R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A8QY-01A-11R-A37L-07
3	0.037964584023048	0.974270323666644	k_3	PRAD	TCGA-YL-A8SP-01B-11R-A37L-07
3	0	0.981565670537687	k_3	PRAD	TCGA-YL-A8SJ-01B-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SL-01B-21R-A37L-07
1	0.109729483721593	0.962158601133164	k_3	PRAD	TCGA-YL-A8SK-01B-21R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SO-01B-31R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SA-01A-21R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8MU-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8WV-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SQ-01B-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A8WS-01A-11R-A37L-07
2	0	0.986514635628662	k_3	PRAD	TCGA-V1-A8MM-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8S8-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A9WJ-01A-11R-A37L-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A8QW-01A-11R-A37L-07
3	0.371903285314076	0.801761461565515	k_3	PRAD	TCGA-YL-A8SB-01A-31R-A37L-07
3	0	0.981565670537687	k_3	PRAD	TCGA-V1-A8WN-01A-11R-A37L-07
3	0.0286534806426843	0.976451399427446	k_3	PRAD	TCGA-YL-A8SC-01A-11R-A37L-07
3	0	0.981565670537687	k_3	PRAD	TCGA-4L-AA1F-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A8SI-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-ZG-A9L9-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9OL-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-XK-AAK1-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A9WL-01A-11R-A41O-07
3	0	0.981565670537687	k_3	PRAD	TCGA-TP-A8TT-01A-12R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAJT-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-AAYF-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-HC-A9TE-01A-11R-A41O-07
3	0.00719749377809924	0.980613544736108	k_3	PRAD	TCGA-V1-A9O9-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAJA-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9LS-01A-12R-A41O-07
3	0.0237370665269117	0.977525858287026	k_3	PRAD	TCGA-ZG-A9LY-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-AAYO-01A-11R-A41O-07
3	0.508837602735559	0.64650399302795	k_3	PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9ND-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9OF-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9O5-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAJ3-01A-11R-A41O-07
1	0.0551129253067951	0.978513680695987	k_3	PRAD	TCGA-V1-A9O7-01A-21R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-G9-7509-01A-11R-A41O-07
1	0.0131322168985264	0.98809558143628	k_3	PRAD	TCGA-HC-A9TH-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAIW-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9LN-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-EJ-AB27-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-ZG-A9LU-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9LM-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9NI-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-TP-A8TV-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-G9-A9S7-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-G9-A9S0-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAJP-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VN-A943-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-YL-A9WY-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-MG-AAMC-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAJR-01A-11R-A41O-07
3	0	0.981565670537687	k_3	PRAD	TCGA-XK-AAIR-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9N3-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-G9-A9S4-01A-11R-A41O-07
3	0	0.981565670537687	k_3	PRAD	TCGA-ZG-A9MC-01A-31R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9L6-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-V1-A9OT-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9Z9-01A-21R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9ZG-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-2A-AAYU-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-EJ-AB20-01A-12R-A41O-07
2	0.467823522382328	0.737992620663465	k_3	PRAD	TCGA-V1-A9ZI-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAJU-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9L0-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9Z7-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-ZG-A9LB-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-VP-AA1N-01A-31R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9L5-01A-12R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9OH-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J4-AAU2-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9LZ-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9ZK-01A-11R-A41O-07
1	0.628823655625012	0.112726764225856	k_3	PRAD	TCGA-V1-A9OA-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9OY-01A-11R-A41O-07
2	0	0.986514635628662	k_3	PRAD	TCGA-V1-A9OX-01A-11R-A41O-07
2	0.00719749377809924	0.985568289308316	k_3	PRAD	TCGA-V1-A9OQ-01A-11R-A41O-07
3	0.552122076310112	0.572676830973724	k_3	PRAD	TCGA-ZG-A9M4-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-XK-AAIV-01A-11R-A41O-07
3	0.00719749377809924	0.980613544736108	k_3	PRAD	TCGA-J4-AATZ-01A-11R-A41O-07
3	0	0.981565670537687	k_3	PRAD	TCGA-YL-A9WX-01A-21R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9L4-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-ZG-A9L1-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9ZR-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-J4-AATV-01A-11R-A41O-07
1	0	0.990139793426123	k_3	PRAD	TCGA-V1-A9Z8-01A-11R-A41O-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5751-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5768-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5764-01A-21R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5762-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5737-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5766-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5530-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5525-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5511-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5519-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5521-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5496-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5516-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5745-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5765-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5763-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5740-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5515-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5499-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5506-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5503-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5792-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5507-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5522-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5743-01A-21R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5748-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5771-01A-21R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5744-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5508-01A-02R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5497-01A-02R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5750-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5791-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5532-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5510-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5738-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5495-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5505-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5739-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5790-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5752-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5512-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5788-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5772-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5518-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5498-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5741-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5761-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5524-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5789-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5526-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5746-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5769-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5504-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5531-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5527-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5494-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5542-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5794-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5509-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5517-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5502-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5514-01A-01R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5754-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5753-01A-11R-1580-07
1	0	0.998940351474961	k_2	PRAD	TCGA-EJ-5501-01A-01R-1580-07
2	0	0.990848821774317	k_2	PRAD	TCGA-G9-6496-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6385-01A-11R-1789-07
2	0	0.990848821774317	k_2	PRAD	TCGA-G9-6373-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6365-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6364-01A-21R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6363-01A-21R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6332-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6336-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6378-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-CH-5767-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6384-01A-11R-1789-07
2	0	0.990848821774317	k_2	PRAD	TCGA-G9-6362-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6348-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6371-01A-11R-1789-07
1	0	0.998940351474961	k_2	PRAD	TCGA-G9-6367-01A-11R-1789-07
